,Advertisement ID,path,new_path,Segment_num,text
11579,4530934,/kaggle/input/hack-chunk-17/17/4530934.avi,audio_files/4530934.mp3,8," Кредитный потенциал для бизнеса. Узнайте доступную сумму кредита без открытия счета и документов и получите кредит, восниженной на 3% ставки. Сбер бизнес. Нам доверяют миллионы предпринимателей."
8868,4423730,/kaggle/input/hack-chunk-16/16/4423730.avi,audio_files/4423730.mp3,8," Закрыли кредиту с услугой гарантированная ставка? Это еще не все. Кат! Платите вовремя, а почта банк вернет разницу деньгами пересчитав кредит, поставьте 4,5% годовых. Заходите за деньгами. Почта банк."
1370,4507159,/kaggle/input/hack-chunk-17/17/4507159.avi,audio_files/4507159.mp3,8," Оформи кредит в приложении Тиньков и получи отсрочку первого платежа до 90 дней. Тиньков, он такой отличный."
13834,2375201,/kaggle/input/hack-chunk-6/6/2375201.wav,/kaggle/input/hack-chunk-6/6/2375201.wav,8, О! Это не О! А 0% по кредиту наличными от ХТБ. Оформите кредит и не платите проценты в первый месяц. Ого! Переходите на ВТБ. И всё получится.
15341,4501210,/kaggle/input/hack-chunk-17/17/4501210.avi,audio_files/4501210.mp3,8," ПОЗИТИВНАЯ МУЗЫКА Кринессарс Банк предит наличные поставки 3,9% годовых для всех."
2736,2390025,/kaggle/input/hack-chunk-6/6/2390025.wav,/kaggle/input/hack-chunk-6/6/2390025.wav,8," Квартира в аренду это на время. На востройку нужно ждать. А уюта собственного дома хочется уже сейчас. ВТБ, ставка по эпотеке на вторичное жилье, 8,8% на весь срок кредита. Получите решение за две минуты без подтверждения дохода и сделайте шаг в своей квартире с эпотекой от ВТБ. Ставка 8,8% годовых действует весь срок кредита"
17073,2400352,/kaggle/input/hack-chunk-6/6/2400352.wav,/kaggle/input/hack-chunk-6/6/2400352.wav,8, Возьмите кредит в Газпромбанке и участвуйте в розыгрышем миллиона рублей и других ценных призов. Кредит до 7 миллионов на срок до 8 лет. Ваши скидка к ставке до минус 3% на первый месяц. Оформите на gasprombank.ru. Банк ГПБО Генеральный лицензий ЦБРФ №354 Реклама.
10348,4514805,/kaggle/input/hack-chunk-17/17/4514805.avi,audio_files/4514805.mp3,8," Хорошо, когда все вокруг предлагают низкие ставки. Но еще лучше, когда ты можешь снижать ставку сам до 3,9% в Севергазбанке. Для заявки требуется толка фаспорт 8800-7252 Севергазбанк."
14532,2406698,/kaggle/input/hack-chunk-7/7/2406698.wav,/kaggle/input/hack-chunk-7/7/2406698.wav,8," ХОУМБАН КРЕДИТ ПОД ВРЕМЕННЫЙ ЗАЛОГ Возьмите Кредит под залог автомобиля на выгодных условиях с возможностью вывести авто из под залога через 6 месяцев. ООХКФБАНК, Москва, улица Фрады, Дом-8, корпус 1, Универсальная лицензия Банка России, номер 316. Подробнее об акции на с"
13623,4497487,/kaggle/input/hack-chunk-17/17/4497487.avi,audio_files/4497487.mp3,8," ПОЗИТИВНАЯ МУЗЫКА Тренисанс-банк. Придите на личные поставки 3,9% годовых для всех."
11244,4533741,/kaggle/input/hack-chunk-17/17/4533741.avi,audio_files/4533741.mp3,8, Рефинансируй кредиты в башкирском банке ПТБ без страховок. Более выгодное условие. Ниже ставка меньше ежемесячный платеж. Честная ставка по кредиту в пром-трансбанке.
10307,2408290,/kaggle/input/hack-chunk-7/7/2408290.wav,/kaggle/input/hack-chunk-7/7/2408290.wav,8," Марина все 7 раз обдумав, взяла кредит, где все по 7. Проценты, сроки, сумма тоже в хоумбанке. Кредит, где все по 7. До 700 тысяч рублей на 7 месяцев. Хоумбанк. Диапазон поиска от 6,981 до 6,981 процента. Ставка 7 процентов годовых. О, какая в банк. Лицензия номер 316."
12740,2382891,/kaggle/input/hack-chunk-6/6/2382891.wav,/kaggle/input/hack-chunk-6/6/2382891.wav,8," Кредит к кредиту рост. Почта банки по кредиту платят вам. Просто погашайте кредиту слуга и гарантированная ставка вовремя, а почта банк пересчитает его под 4% годовых и вернет разницу. Заходите за деньгами. Почта банка."
7719,4554316,/kaggle/input/hack-chunk-17/17/4554316.avi,audio_files/4554316.mp3,8, просто 9 и 9 просто кредит от банка пойдем просто для исполнения ваших желаний желание могут быть разные а кредит просто 9 и 9 пойдем банк с человеческим лицом
7159,4429481,/kaggle/input/hack-chunk-16/16/4429481.avi,audio_files/4429481.mp3,8," Рефинансируй свои кредиты в единственном башкерском банке ПТБ. Без страховок, без комиссий. Честная игра, как честная ставка по кредиту в пром-трансбанке."
16586,4554872,/kaggle/input/hack-chunk-17/17/4554872.avi,audio_files/4554872.mp3,8, Просто 9 и 9. Просто кредит от банка пойдем. Просто для исполнения ваших желаний. Желания могут быть разные. А кредит просто 9 и 9. Пойдем. Банк с человеческим лицом.
12474,4483658,/kaggle/input/hack-chunk-17/17/4483658.avi,audio_files/4483658.mp3,8, Панк представляет сервис кредитный потенциал. Планируйте свои мечты. Узнайте заранее сумму и условия по всем доступным для вас кредитам. Рассчитайте кредитный потенциал в Сбербанк онлайн прямо сейчас. И оформите кредит по самой низкой ставке в Сбербанке от 4% в первый месяц.
16001,4493899,/kaggle/input/hack-chunk-17/17/4493899.avi,audio_files/4493899.mp3,8, ПОЗИТИВНАЯ МУЗЫКА Ренессансбан. Кредит наличными. Единая ставка на любые мечты.
10868,4483931,/kaggle/input/hack-chunk-17/17/4483931.avi,audio_files/4483931.mp3,8," Банки Урал Сиб. Мы открываем перспективы. Оформив кредит наличными в Урал Сибе до конца лета, вы можете выиграть новеньким внедорожник или смартфон. Узнайте подробности на uralsib.ru и в отделениях банка. Окреги, кстати, по очень выгодной ставке. Урал Сиб. Перспективы там, где вы."
7995,2396049,/kaggle/input/hack-chunk-6/6/2396049.wav,/kaggle/input/hack-chunk-6/6/2396049.wav,8," ПОСУВ КОМБАНГ Легко оформить. Просто получить. До 5 миллионов. Отделение и онлайн. Мечты сбываются, но иногда им нужно помочь. Оформить и кредит по ставке 6,9% годовых. Подробности по номеру 800-710. По Осовком банк. Лицензия ЦБРФ № 963."
7839,4440907,/kaggle/input/hack-chunk-16/16/4440907.avi,audio_files/4440907.mp3,8, Кредитный потенциал для бизнеса. Узнайте доступную сумму кредита без открытия счета и документов и получите кредит послеженный на 3% ставки. Сбир бизнес. Нам доверяют миллионы предпринимателей.
15127,4474775,/kaggle/input/hack-chunk-16/16/4474775.avi,audio_files/4474775.mp3,8, Семейная ипотека от Примсоцбанка! Первоначальный взнос от 15% Сумма-кредита от 500 тысяч до 12 миллионов рублей Срок от 3 до 35 лет! Не упустите свой шанс! Павольс КБ Примория Примсоцбанк 8 850 402 Песнитель 733
12701,4477011,/kaggle/input/hack-chunk-17/17/4477011.avi,audio_files/4477011.mp3,8," Сбербанк представляет самую низкую ставку по кредиту. 4%. А добрят, не одобрят. Какой сумм. А я уберу кредит, режь, как кредитку. Хватит гадать. Проверьте свой кредитный потенциал в Сбербанк онлайн и узнаете доступную сумму и условия по всем кредитным продуктам от Сбербанка."
2695,4546134,/kaggle/input/hack-chunk-17/17/4546134.avi,audio_files/4546134.mp3,8, Кредит с кашбеком от СПЕРа – это еще больше возможностей. Ведь каждый месяц вам будет возвращаться в 2% ставки бонусами СПЕР. Спасибо! Успейте получить кредит с кашбеком с Переспраймом выгоднее!
898,4561370,/kaggle/input/hack-chunk-17/17/4561370.avi,audio_files/4561370.mp3,8," Надежный и масштабный банк знает. Вы можете больше, чем вам кажется. Когда твои мечты — непридуманный мир, а реальность. Когда отношения могут стать ещё теплее. Когда преумножить радость близки — так просто. Потребительский кредит от Россельхозбанка с любовью для своих людей. Россельхозбанк. Больше, чем тебе кажется."
673,4467655,/kaggle/input/hack-chunk-16/16/4467655.avi,audio_files/4467655.mp3,8," Как доношёл идеальную машину с идеальной ценой, поможет Тиньков автокредит. Оформит Тиньков автокредит и на новую, и на машину с пробегом. Тиньков. Он такой один."
2100,4406143,/kaggle/input/hack-chunk-16/16/4406143.avi,audio_files/4406143.mp3,8," Допустим, что с Милым Райевшалаше Да пусть говорят Да, в уютной квартире пожалуй лучше Не упустите момент, ипотека от 5,7% годовых СНГБ, Северный банк с теплыми условиями Ваша квартира ждет вас"
2214,4481329,/kaggle/input/hack-chunk-17/17/4481329.avi,audio_files/4481329.mp3,8," Сбербанк представляет самую низкую ставку по кредиту. 4% в первый месяц. А добрят, не одобрят. Какой сумм. Орел беру кредит, режь, как кредитку. Хватит гадать! Проверьте свой кредитный потенциал в Сбербанк онлайн и узнайте доступную сумму и условия по всем кредитным продуктам от Сбербан"
14130,2385633,/kaggle/input/hack-chunk-6/6/2385633.wav,/kaggle/input/hack-chunk-6/6/2385633.wav,8," Сбербанк онлайн можно заранее узнать, на какую сумму кредитов вы можете рассчитывать и какие кредитные продукты доступны для вас. Всего за пару минут без обращений в банк. Просто рассчитайте свой кредитный потенциал и проверьте, какое предложение для вас уже готово."
3649,4509199,/kaggle/input/hack-chunk-17/17/4509199.avi,audio_files/4509199.mp3,8," Сбер представляет кредит с Кэшбеком. Позвольте себе больше. Каждый месяц возвращайте 2,5% оставки бонусами Сбер. Спасибо. Успейте оформить кредит с повышенным Кэшбеком. Сбери с праймом Выгоднее."
3718,4461721,/kaggle/input/hack-chunk-16/16/4461721.avi,audio_files/4461721.mp3,8, Финансируй кредиты в башкирском банке ПТБ без страховок. Более выгодное условие. Ниже ставка меньше ежемесячный платеж. Честная ставка по кредиту в пром-трансбанке.
7166,4441305,/kaggle/input/hack-chunk-16/16/4441305.avi,audio_files/4441305.mp3,8," Если вы думаете, что до выгодного кредита как до Луны, то нет. На Луне его нет. Выгодный кредит гораздо ближе в почта банки. Всего по 4,5% годовых с услуга и гарантированная ставка. Почта банка."
11602,4408907,/kaggle/input/hack-chunk-16/16/4408907.avi,audio_files/4408907.mp3,8," Банк Кубань Кредит при поддержке Министерства экономического развития предлагает малому и среднему бизнесу специальную программу кредитования процент ниже, сроки больше звоните 8800 555 25 18"
14921,4440155,/kaggle/input/hack-chunk-16/16/4440155.avi,audio_files/4440155.mp3,8," Если вы думаете, что до выгодного кредита как до Луны, то нет. На Луне его нет. В выгодный кредит есть гораздо ближе. В почта банке. 4,5% годовых. С услугой гарантированная ставка в каждом почта банке, на каждом шагу, по земле. Почта банка."
150,2395690,/kaggle/input/hack-chunk-6/6/2395690.wav,/kaggle/input/hack-chunk-6/6/2395690.wav,8," Представьте, горный родник, в котором видно собственное отражение. А к новлестном домике, куда пробирается рассвет. Приятно, когда всё прозрачно. Открывайте вклад на три года и получайте 12,5% в годовых. Банк ДомыРев. Прозрачная выгода. А о Банк ДомыРев. К подробной условия по вкладу на domrfbank.ру."
4723,4559886,/kaggle/input/hack-chunk-17/17/4559886.avi,audio_files/4559886.mp3,8," Получите кредит, посниженный на 3% ставки. Узнайте доступную сумму кредита. Онлайн и без открытия счета. Кредитный потенциал для бизнеса. Сбер бизнес."
11735,4522193,/kaggle/input/hack-chunk-17/17/4522193.avi,audio_files/4522193.mp3,8," Делей, делей, делей, делей, цену по четвертям подели, не откладывай сразу купи, подели, дели, дели. С поделей от альфа банка забирайте покупку сразу за четверт цены и платите беспереплат равными частями. Выбирайте магазины на поделит.ру"
4268,4541068,/kaggle/input/hack-chunk-17/17/4541068.avi,audio_files/4541068.mp3,8, Потянет? Потянет! С новогодним кредитом от почта банка хватит на все. Заходите за деньгами. Почта банка.
1259,4549276,/kaggle/input/hack-chunk-17/17/4549276.avi,audio_files/4549276.mp3,8, Откройте время подарков. Купите подарок для всей семьи. Для любимых. Для важных. Для самых прекрасных. Реализуйте задуманное оформить кредит время подарков в банке в фоне.
11892,4509112,/kaggle/input/hack-chunk-17/17/4509112.avi,audio_files/4509112.mp3,8," Оформи кредит в приложении Тиньков и получи отсрочку первого платежа до 90 дней. Тиньков, он такой один."
15863,2404559,/kaggle/input/hack-chunk-6/6/2404559.wav,/kaggle/input/hack-chunk-6/6/2404559.wav,8," Где взять деньги на экспортный контракт, если вы MSP? ВАО Росексимбанк Для небольших компаний АО Росексимбанк предлагает кредит «Деньги на экспорт». Быстро без залога. Ставка 7,5%. До 100 миллионов рублей на покорение внешних рынков. Обязательно наличие экспортного контракта прибыли и положительных чистых активов. Подробности на eximbank.ru или по телефону 8495-967-0767."
11066,4415551,/kaggle/input/hack-chunk-16/16/4415551.avi,audio_files/4415551.mp3,8," 55. Это чего Леонид такой весел? Он увернулся от невыгодных предложений. Я оформил кредит по привлекательной ставке от 5,5% в банке Zenit. Банк Zenit для нас каждый клиент."
14123,4425627,/kaggle/input/hack-chunk-16/16/4425627.avi,audio_files/4425627.mp3,8," Собрать бы гостей, но пока ремонт не доделаем, стыдно людей в дом позвать. В отпуск бы, но не накопили еще. Придется позагорать на грядках. Детям бы в хороший университет, чтобы с перспективами. Но дорого. Смотрим варианты. Не ограничивайте ваши желания. С кредитами челябы инвест-банка они становятся возможностями."
12353,4455789,/kaggle/input/hack-chunk-16/16/4455789.avi,audio_files/4455789.mp3,8," Самое чувство, когда только что получил деньги, которые были нужны именно сейчас. Тиньков, кредит на личными. Деньги на карту сразу. От срочка первого платежа до 90 дней. О форме кредит на личными и получи деньги прямо сейчас. Тиньков, он такой один."
13293,2388913,/kaggle/input/hack-chunk-6/6/2388913.wav,/kaggle/input/hack-chunk-6/6/2388913.wav,8," Сбер-банк онлайн можно заранее узнать, на какую сумму кредита вы можете рассчитывать и какие кредитные продукты доступны для вас всего за пару минут без обращений в банк. Просто рассчитайте свой кредитный потенциал и проверьте, какое предложение для вас уже готово."
15788,2393225,/kaggle/input/hack-chunk-6/6/2393225.wav,/kaggle/input/hack-chunk-6/6/2393225.wav,8, Вестируйте в АПАРТОТЕЛЬ УЭЛМ. С программой гарантированный доход за три года вы получите более двух миллионов рублей. Апартаменты от компании Формула Сити на набережной в адмиралтейском районе от 7 миллионов 400 тысяч рублей. Завершение строительства АПАРТОТЕЛЬ УЭЛ уже в конце этого года. Телепон 210 27 47. УЭЛ-Д
13799,4542096,/kaggle/input/hack-chunk-17/17/4542096.avi,audio_files/4542096.mp3,8," Берем кредиты! Легко оформить. Мы в Соком банке. Берем кредиты! А, добрый быстро? Мы в Соком банке! До 5 миллионов. Кредиты, которые знают все."
10897,4503509,/kaggle/input/hack-chunk-17/17/4503509.avi,audio_files/4503509.mp3,8, Кредит в Тиньков. А добре ваши планы. Оформи кредит в приложении Тиньков и получи отсрочку первого платежа до 90 дней. Тиньков. Он такой один.
11595,4257399,/kaggle/input/hack-chunk-15/15/4257399.avi,audio_files/4257399.mp3,8," Что для вас дом? Время с детьми. Пышистый кот на коленках. Сериал по вечерам. Домашние котлетки. Хорошо, когда это все есть. А если нет, вопрос решит Ипотека в челяб инвест-банке. С нами возможны любые варианты покупки квартиры или дома. Даже без первоначального взноса. Программа инвест Ипотека. О"
7706,4522747,/kaggle/input/hack-chunk-17/17/4522747.avi,audio_files/4522747.mp3,8," Полиция правлив не было. Большой шанс того, что мне могут посадить. У нее скоро 18, а тебе только 14. Мы обнаружили небольшой дефект передней брюшной стенки. Не хотелось бы, чтобы ребенок жив."
2404,2389768,/kaggle/input/hack-chunk-6/6/2389768.wav,/kaggle/input/hack-chunk-6/6/2389768.wav,8," Вот два слова, которые вы не услышите от нас при обращении за кредитом. Приходите завтра. Кредит наличными в банке открытия в день обращения от 4%. Оформите на open.ru или в любом отделении. По статистике, кредит наличными доступен к получению в день обращения 80% клиентов, получивших одобрения. Пау-банк FK-открытия. Г"
12737,4554856,/kaggle/input/hack-chunk-17/17/4554856.avi,audio_files/4554856.mp3,8," Промышленная ипотека в банке Кубань Кредит это сниженная процентная ставка и длительный срок кредитования. Приобретайте, строите или модернизируйте нележимость в промышленном производстве на выгодных условиях подробности на сайте банка."
5725,2366821,/kaggle/input/hack-chunk-6/6/2366821.wav,/kaggle/input/hack-chunk-6/6/2366821.wav,8," Я индивидуальный предприниматель и теперь всегда вижу сумму кредита, которую одобрит мне банк прямо в приложении Сбербанк онлайн. За пару минут и без лишних бумаг. Знаю свой кредитный потенциал и могу уверенно планировать развитие бизнеса. Узнайте доступную сумму кредита для бизнеса без открытия счета, вывесок и документов. И получите кредит посниженной на 3% ставки. Сбер бизнес. Подробнее по телефону 0321 на сайте sberbank.ru. Паузбербанг. Генеральная лицензия Банка России, номер 1481 от 11 августа 2015. 0+."
5096,4503508,/kaggle/input/hack-chunk-17/17/4503508.avi,audio_files/4503508.mp3,8, Кредит в Тиньков. А добре ваши планы. Оформи кредит в приложении Тиньков и получи отсрочку первого платежа до 90 дней. Тиньков. Он такой один.
4560,2401999,/kaggle/input/hack-chunk-6/6/2401999.wav,/kaggle/input/hack-chunk-6/6/2401999.wav,8," Каждый предприниматель должен быть готовым к переменам. Поэтому мне, как владельцу бизнеса, важно заранее знать точную сумму кредита, которую одобрит банк. Хорошо, что я всегда могу увидеть ее прямо в приложении Сбербанк онлайн и смело планировать будущее своего бизнеса. Узнайте доступную сумму кредита для бизнеса в Сбере. Без открытия счета, выписок и документов."
376,4551680,/kaggle/input/hack-chunk-17/17/4551680.avi,audio_files/4551680.mp3,8, Акция от банка ПТБ. Дарим год без процентов по всем видам кредитов. На форме заявку прямо сейчас на сайте promtransbank.ru
984,4465210,/kaggle/input/hack-chunk-16/16/4465210.avi,audio_files/4465210.mp3,8," Тиньков кредит наличными о форме сейчас на сайте tinkoff.ru и получат срочку первого платежата 90 дней. Тиньков, он такой один."
14460,4555728,/kaggle/input/hack-chunk-17/17/4555728.avi,audio_files/4555728.mp3,8," Получите кредит, посниженный на 3% ставки. Узнайте доступную сумму кредита. Онлайн и без открытия счета. Кредитный потенциал для бизнеса. Сбер бизнес."
8910,4512756,/kaggle/input/hack-chunk-17/17/4512756.avi,audio_files/4512756.mp3,8, Кредит в Тиньков. А добряем ваши планы. Оформи кредит в приложении Тиньков и получи отсрочку первого платежа до 90 дней. Тиньков. Он такой один.
563,2383365,/kaggle/input/hack-chunk-6/6/2383365.wav,/kaggle/input/hack-chunk-6/6/2383365.wav,8," Хорошая новость, а лучше две! 023 44 44"
8308,4390120,/kaggle/input/hack-chunk-16/16/4390120.avi,audio_files/4390120.mp3,8," Акция по кредиту зимней каникулы в банке ПТБ. Заморось низкую ставку по кредиту в банке ПТБ на зиму. Без страховок, без комиссий."
4836,4560330,/kaggle/input/hack-chunk-17/17/4560330.avi,audio_files/4560330.mp3,9," Они исполняются не сами, а вами. Теми, кто движется вперед и помогает другим. Кто строит планы и отвечает за будущее своей семьи. Ты прости меня. Кто только выбирает свой путь и верит, что всё обязательно получится. Теми, кто любит делать маленькие сюрпризы и дарить большую радость. И теми, кто находится далеко, но готов преодолеть любые расстояния, чтобы быть рядом со своими самыми близкими. и полить любые расстояния, чтобы быть рядом со своими самыми близкими. Мы верим. Если мечта существует, она обязательно должна сбыться. А Сбер поможет осуществить все задуманное."
15635,4515540,/kaggle/input/hack-chunk-17/17/4515540.avi,audio_files/4515540.mp3,9," Слушайте Советы Кэш-Боя и покупайте еще выгоднее на Mega Market! Например, кэш-бек до 45% при покупке товаров для дома. Mega Market!"
11731,4527334,/kaggle/input/hack-chunk-17/17/4527334.avi,audio_files/4527334.mp3,9," Первый и на зеленый день разыгрываем 100 миллионов бонусов! Совершите 5 покупок по карте зверх от 1000 рублей, и бонусы могут стать вашими! А зеленый день выгоднее!"
10980,4538947,/kaggle/input/hack-chunk-17/17/4538947.avi,audio_files/4538947.mp3,9," Зеленая, зеленая, зеленый, зеленый день в сбер-маркете! Отличный повод заказать продукты из магазинов и получить супер-гашбек 100% бонусами! Только до 12 ноября! Сбермаркет заказывайте по любому поводу!"
15497,2396890,/kaggle/input/hack-chunk-6/6/2396890.wav,/kaggle/input/hack-chunk-6/6/2396890.wav,9, Скидки! Скидки! Скидки! Где? Банки Санкт-Петербург! Только с 3 октября по 3 ноября вас ждет месяц скидок! Специальные предложения по кредиту вкладу картам на копительную счету и пенсионному обслуживанию Успейте оформить заявки! Пау Банк Санкт-Петербург в субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры с
4667,2381551,/kaggle/input/hack-chunk-6/6/2381551.wav,/kaggle/input/hack-chunk-6/6/2381551.wav,9," Хорошая новость для родителей! Только до 7 июня Сбермаркет дарит кашбак 30% бонусами Сберспасиба на детские товары. Заходите по Сберайди и заказывайте выгодно! Сбермаркет для тех, кого любите! Онистоматсервис Бортмасла Огарин 118773 64948912"
10556,2409986,/kaggle/input/hack-chunk-7/7/2409986.wav,/kaggle/input/hack-chunk-7/7/2409986.wav,9," Нового года! Осталось 9 часов! Время волшебства и суеты! Как сохранить ощущение праздника? Заказать в звермаркете все, что нужно! Товары со скидками до 60% и готовую еду из ресторанов! Копите бонус из бер, спасибо и тратите их! На покупке! В бермаркете осталось! О, инстамарт-сервис у ГРН"
16759,2390778,/kaggle/input/hack-chunk-6/6/2390778.wav,/kaggle/input/hack-chunk-6/6/2390778.wav,9," Многие знают, что золото — защитный актив, который помогает сохранить бережение."
2319,2365056,/kaggle/input/hack-chunk-6/6/2365056.wav,/kaggle/input/hack-chunk-6/6/2365056.wav,9, Сбер-маркет объявляет неделю бонусов. Только до четверга. Облачивайте до 99% покупки бонусами Сбер-спасибо. Успейте заказать продукты из любимых магазинов выгодно. Доставка бесплатно. Устамарт сервис «Борт Москва» угрен 118.774.649.49.812+.
1366,2386453,/kaggle/input/hack-chunk-6/6/2386453.wav,/kaggle/input/hack-chunk-6/6/2386453.wav,9," Прилегии для путешествующих. Оформите пакету Слуг Сбербриньер и получите два прохода в месяц в бизнес-залы по всей России и другие преимущества. Под Сбербриньер понимается комплекс пакет продуктов и услуг сервисов, предоставляемых новым и действующим приемком, заключившим и имеющим договор в обслуживании пакету Слуг Сбербриньер"
4344,4517133,/kaggle/input/hack-chunk-17/17/4517133.avi,audio_files/4517133.mp3,9," Марина, дети, я вам сейчас такое покажу. Вы просто не поверите. Ну вот, вот, видели? Ну, пап, это же кэшбой от Мега Маркет. Он не разрешает покупать без кэшбек. Смотри, открываем Мега Маркет и покупаем все, что нужно, выгодно и с огромным кэшбеком. Слушай, советы кэшбоя, и ты сможешь позволить себе"
7897,4558005,/kaggle/input/hack-chunk-17/17/4558005.avi,audio_files/4558005.mp3,9," Они исполняются не сами, а вами. Теми, кто движется вперед и помогает другим. Кто строит планы и отвечает за будущее своей семьи. Кто только выбирает свой путь и верит, что всё обязательно получится. только выбирает свой путь и верит, что всё обязательно получится. Теми, кто любит делать маленькие сюрпризы и дарить большую радость. И теми, кто находится далеко, но готов преодолеть любые расстояния, чтобы быть рядом со своими самыми близкими. любые расстояния, чтобы быть рядом со своими самыми близкими. Мы верим. Если мечта существует, она обязательно должна сбыться. А сбер поможет осуществить все задуманное."
13294,4469541,/kaggle/input/hack-chunk-16/16/4469541.avi,audio_files/4469541.mp3,9, Редактор субтитров Н.Закомолдина Корректор А.Егорова
11128,4540235,/kaggle/input/hack-chunk-17/17/4540235.avi,audio_files/4540235.mp3,9, Писка Сбер Прайм стала лучше. Еще больше бесплатных фильмов Лока. Сбер карта с бесплатными переводами и платежами. Кэшбек до 60% в мега-маркете. И все это за 199 рублей в месяц с доступом по Сбер-Айди. В Сбере выгоднее с Праймей.
15682,4538949,/kaggle/input/hack-chunk-17/17/4538949.avi,audio_files/4538949.mp3,9, Не проспите черную пятницу в сбер-маркете с 13 по 26 ноября. Получайте кэшбэк 100% на популярные товары. Черная пятница в сбер-маркете еще больше поводов заказывать с доставкой.
11340,4460729,/kaggle/input/hack-chunk-16/16/4460729.avi,audio_files/4460729.mp3,9," Знаете, где списать бонус из берспасиба? Конечно, в аптеках Формленд! Свершилось! Теперь бонус из берспасиба можно обменивать на скидки в аптеках Формленд! Покупки стали еще выгодней!"
8259,2378672,/kaggle/input/hack-chunk-6/6/2378672.wav,/kaggle/input/hack-chunk-6/6/2378672.wav,9, Заряжаем лето!
12977,2409860,/kaggle/input/hack-chunk-7/7/2409860.wav,/kaggle/input/hack-chunk-7/7/2409860.wav,9," До нового года осталось 13 часов. Время волшебства и суеты. Как сохранить ощущение праздника? Заказать в звермаркете все, что нужно. Товары со скидками до 60% и готовую еду из ресторанов. Копите бонус из збер, спасибо и тратите их на покупки. Звермаркет останет. О, инстамарт-сервис у ГРН 118"
8442,2392430,/kaggle/input/hack-chunk-6/6/2392430.wav,/kaggle/input/hack-chunk-6/6/2392430.wav,9," Детское радио напоминает Эх, скоро осень Скоро, скоро! До первого сентября осталось два дня Партнер АО Росельхозбанк Отличные условия кредита к первому сентября от Росельхозбанка Собери ребенка в школу Возьми кредит по сниженной ставке для семей Бесплатная карта с повышенным кашбеком"
13043,4518560,/kaggle/input/hack-chunk-17/17/4518560.avi,audio_files/4518560.mp3,9," Марина, дети, я вам сейчас такое покажу. Вы просто не поверите. Ну вот, вот, видели? Ну, пап, это же кэшбой от Мега Маркет. Он не разрешает покупать без кэшбек. Смотри, открываем Мега Маркет и покупаем все, что нужно, выгодно и с огромным кэшбеком. Слушай, совет и кэшбой, и ты сможешь позволить себе больше в гови"
14369,4436500,/kaggle/input/hack-chunk-16/16/4436500.avi,audio_files/4436500.mp3,9," В Совком банке пенсионеры могут получить особые условия, поэтому одни уже берут кредит, другие радуются проценту по вкладу. То, что вам нужно, в отделении и онлайн. Совком банк. У возраста свои преимущества."
6674,4442735,/kaggle/input/hack-chunk-16/16/4442735.avi,audio_files/4442735.mp3,9," Игорь. У него была масса вредных привычек, но он взял себя в руки, крутит хулахуб и занимается бегом. Еще он задумался о своем будущем, поэтому зашел в Сбербанк онлайн в раздел пенсии, уже сейчас узнал, какая пенсия у него может быть и оформил индивидуальный пенсионный план, чтобы накопить большее."
2674,4514559,/kaggle/input/hack-chunk-17/17/4514559.avi,audio_files/4514559.mp3,9," Слушайте советы Кэш-Боя и покупайте еще выгоднее на Mega Market. Например, кэш-бек до 60% при покупке товара для спорта и активного отдыха. Mega Market."
7562,4558302,/kaggle/input/hack-chunk-17/17/4558302.avi,audio_files/4558302.mp3,9," Желания исполняются не сами, а вами. Тем, кто строит большие планы и отвечает за счастливое будущее своей семьи. Кто только выбирает свой жизненный путь и верит, что все обязательно получится. И теми, кто находится далеко, но готов преодолеть любые расстояния, чтобы быть со своими самыми близкими. Мы верим. Если мечта существует, она обязательно должна сбыться. А сбер поможет осуществить всё задуманное."
6357,2373736,/kaggle/input/hack-chunk-6/6/2373736.wav,/kaggle/input/hack-chunk-6/6/2373736.wav,9," В Сбер-маркете продукты даром. Только до 14 апреля вы можете оплатить до 99% покупки бонусами. Сбер, спасибо. Во всех магазинах. Заходите по Сбер-Иди. Сбер-маркет. Заказывайте выгодно. Оистом Арсервис. Бурат Москва. Огаренство 18773. 649. 489. 12 плюс."
15381,4499866,/kaggle/input/hack-chunk-17/17/4499866.avi,audio_files/4499866.mp3,9, Маркет заботится о ваших выгодных покупках. Облачивайте до 99% заказа бонусами Сбер. Спасибо в любых магазинах. Сбер маркет заказывайте выгодно.
608,4447234,/kaggle/input/hack-chunk-16/16/4447234.avi,audio_files/4447234.mp3,9," Знаешь, что можешь пользоваться мобильной связью в 3 раза дешевле? Закажи сим-карту Тиньков и пользуйся мобильной связью в 3 раза дешевле! Тиньков, он такой один."
12607,4496792,/kaggle/input/hack-chunk-17/17/4496792.avi,audio_files/4496792.mp3,9," Бесплатный доступ в бизнес-залы по всей России со Сбер-премьером и другие привилегии. Сбер-премьер не для всех, а для тебя."
